start,end,gc_content,z_score
15101,15600,38.6,-0.54
15201,15700,41.4,-0.08
15301,15800,44.2,0.39
15401,15900,41.0,-0.14
15501,16000,39.8,-0.34
15601,16100,37.4,-0.74
15701,16200,35.8,-1.0
15801,16300,32.6,-1.53
15901,16400,33.0,-1.47
16001,16500,32.6,-1.53
16101,16600,34.0,-1.3
16201,16700,34.8,-1.17
16301,16800,38.0,-0.64
16401,16900,43.2,0.22
16501,17000,49.6,1.28
16601,17100,52.0,1.68
16701,17200,54.2,2.04
16801,17300,53.0,1.84
16901,17400,50.6,1.45
17001,17500,46.6,0.78
17101,17600,47.4,0.92
17201,17700,46.2,0.72
17301,17800,46.4,0.75
17401,17900,47.2,0.88
17501,18000,47.2,0.88
17601,18100,46.4,0.75
17701,18200,44.4,0.42
17801,18300,40.8,-0.18
17901,18400,37.2,-0.77
18001,18500,37.2,-0.77
18101,18600,35.0,-1.14
18201,18700,37.4,-0.74
18301,18800,41.6,-0.04
18401,18900,45.2,0.55
18501,19000,48.2,1.05
18601,19100,50.8,1.48
18701,19200,51.0,1.51
18801,19300,48.0,1.02
18901,19400,43.8,0.32
19001,19500,40.8,-0.18
19101,19600,37.2,-0.77
19201,19700,34.6,-1.2
19301,19800,35.8,-1.0
19401,19900,38.6,-0.54
19501,20000,37.6,-0.71
19601,20100,39.2,-0.44
19701,20200,40.4,-0.24
19801,20300,39.4,-0.41
19901,20400,39.0,-0.47
20001,20500,40.6,-0.21
20101,20600,41.6,-0.04
20201,20700,43.6,0.29
20301,20800,43.2,0.22
20401,20900,42.6,0.12
20501,21000,41.6,-0.04
20601,21100,40.4,-0.24
20701,21200,37.4,-0.74
20801,21300,38.0,-0.64
20901,21400,37.6,-0.71
21001,21500,40.0,-0.31
21101,21600,41.2,-0.11
21201,21700,43.2,0.22
21301,21800,46.4,0.75
21401,21900,48.4,1.08
21501,22000,47.4,0.92
21601,22100,47.2,0.88
21701,22200,44.0,0.35
21801,22300,39.2,-0.44
21901,22400,36.0,-0.97
22001,22500,35.4,-1.07
22101,22600,32.8,-1.5
22201,22700,32.2,-1.6
22301,22800,34.4,-1.24
22401,22900,34.2,-1.27
22501,23000,32.2,-1.6
22601,23100,34.0,-1.3
22701,23200,37.6,-0.71
22801,23300,36.8,-0.84
22901,23400,38.0,-0.64
23001,23500,38.8,-0.51
23101,23600,36.2,-0.94
23201,23700,32.8,-1.5
23301,23800,33.4,-1.4
23401,23900,35.2,-1.1
23501,24000,34.6,-1.2
23601,24100,36.8,-0.84
23701,24200,37.8,-0.67
23801,24300,38.0,-0.64
23901,24400,36.4,-0.9
24001,24500,36.6,-0.87
24101,24600,36.2,-0.94
24201,24700,36.6,-0.87
24301,24800,36.2,-0.94
24401,24900,35.8,-1.0
24501,25000,34.8,-1.17
24601,25100,34.2,-1.27
24701,25200,33.4,-1.4
24801,25300,31.6,-1.7
24901,25400,30.4,-1.9
25001,25500,30.4,-1.9
25101,25600,31.0,-1.8
25201,25700,33.0,-1.47
25301,25800,33.2,-1.43
25401,25900,34.4,-1.24
25501,26000,36.4,-0.9
25601,26100,35.4,-1.07
25701,26200,35.8,-1.0
25801,26300,38.2,-0.61
25901,26400,40.2,-0.28
26001,26500,36.0,-0.97
26101,26600,36.8,-0.84
26201,26700,35.8,-1.0
26301,26800,35.8,-1.0
26401,26900,38.8,-0.51
26501,27000,43.6,0.29
26601,27100,44.4,0.42
26701,27200,45.2,0.55
26801,27300,45.2,0.55
26901,27400,40.8,-0.18
27001,27500,44.0,0.35
27101,27600,47.4,0.92
27201,27700,48.2,1.05
27301,27800,49.0,1.18
27401,27900,51.8,1.64
27501,28000,51.0,1.51
27601,28100,49.0,1.18
27701,28200,50.2,1.38
27801,28300,47.8,0.98
27901,28400,46.8,0.82
28001,28500,42.2,0.06
28101,28600,40.0,-0.31
28201,28700,34.6,-1.2
28301,28800,34.0,-1.3
28401,28900,32.0,-1.63
28501,29000,36.6,-0.87
28601,29100,39.0,-0.47
28701,29200,44.4,0.42
28801,29300,46.2,0.72
28901,29400,45.8,0.65
29001,29500,42.4,0.09
29101,29600,39.4,-0.41
29201,29700,37.2,-0.77
29301,29800,36.0,-0.97
29401,29900,38.0,-0.64
29501,30000,37.6,-0.71
29601,30100,38.0,-0.64
29701,30200,37.8,-0.67
29801,30300,39.2,-0.44
29901,30400,37.6,-0.71
30001,30500,38.8,-0.51
30101,30600,40.6,-0.21
30201,30700,38.2,-0.61
30301,30800,37.8,-0.67
30401,30900,37.6,-0.71
30501,31000,32.6,-1.53
30601,31100,30.2,-1.93
30701,31200,29.6,-2.03
30801,31300,33.2,-1.43
30901,31400,35.8,-1.0
31001,31500,42.6,0.12
31101,31600,44.2,0.39
31201,31700,47.8,0.98
31301,31800,45.0,0.52
31401,31900,44.4,0.42
31501,32000,42.6,0.12
31601,32100,42.8,0.15
31701,32200,42.8,0.15
31801,32300,41.0,-0.14
31901,32400,40.4,-0.24
32001,32500,42.0,0.02
32101,32600,42.6,0.12
32201,32700,43.4,0.25
32301,32800,45.0,0.52
32401,32900,43.8,0.32
32501,33000,44.4,0.42
32601,33100,46.4,0.75
32701,33200,48.2,1.05
32801,33300,48.8,1.15
32901,33400,52.6,1.78
33001,33500,51.8,1.64
33101,33600,50.0,1.35
33201,33700,44.6,0.45
33301,33800,39.8,-0.34
33401,33900,33.8,-1.33
33501,34000,28.6,-2.2
33601,34100,26.6,-2.53
33701,34200,25.0,-2.79
33801,34300,25.2,-2.76
33901,34400,27.2,-2.43
34001,34500,30.2,-1.93
34101,34600,30.4,-1.9
34201,34700,36.6,-0.87
34301,34800,41.8,-0.01
34401,34900,45.8,0.65
34501,35000,45.0,0.52
34601,35100,45.0,0.52
34701,35200,45.8,0.65
34801,35300,46.2,0.72
34901,35400,46.8,0.82
35001,35500,48.6,1.11
35101,35600,50.6,1.45
35201,35700,45.6,0.62
35301,35800,43.8,0.32
35401,35900,39.2,-0.44
35501,36000,37.2,-0.77
35601,36100,36.0,-0.97
35701,36200,36.8,-0.84
35801,36300,36.8,-0.84
35901,36400,35.6,-1.04
36001,36500,37.0,-0.81
36101,36600,40.2,-0.28
36201,36700,38.6,-0.54
36301,36800,36.8,-0.84
36401,36900,39.4,-0.41
36501,37000,41.4,-0.08
36601,37100,39.2,-0.44
36701,37200,40.8,-0.18
36801,37300,42.4,0.09
36901,37400,43.8,0.32
37001,37500,40.8,-0.18
37101,37600,38.0,-0.64
37201,37700,37.4,-0.74
37301,37800,33.8,-1.33
37401,37900,31.6,-1.7
37501,38000,31.4,-1.73
37601,38100,31.4,-1.73
37701,38200,30.0,-1.96
37801,38300,31.8,-1.67
37901,38400,30.4,-1.9
38001,38500,31.0,-1.8
38101,38600,32.2,-1.6
38201,38700,35.0,-1.14
38301,38800,34.4,-1.24
38401,38900,34.8,-1.17
38501,39000,35.4,-1.07
38601,39100,34.6,-1.2
38701,39200,33.4,-1.4
38801,39300,38.6,-0.54
38901,39400,39.6,-0.38
39001,39500,42.2,0.06
39101,39600,45.0,0.52
39201,39700,44.4,0.42
39301,39800,39.4,-0.41
39401,39900,40.8,-0.18
39501,40000,39.8,-0.34
39601,40100,42.2,0.06
39701,40200,43.0,0.19
39801,40300,45.6,0.62
39901,40400,43.4,0.25
40001,40500,43.6,0.29
40101,40600,40.8,-0.18
40201,40700,41.6,-0.04
40301,40800,41.2,-0.11
40401,40900,41.0,-0.14
40501,41000,37.2,-0.77
40601,41100,37.6,-0.71
40701,41200,38.2,-0.61
40801,41300,40.2,-0.28
40901,41400,43.4,0.25
41001,41500,46.2,0.72
41101,41600,47.8,0.98
41201,41700,50.4,1.41
41301,41800,50.0,1.35
41401,41900,49.2,1.21
41501,42000,49.0,1.18
41601,42100,44.0,0.35
41701,42200,38.8,-0.51
41801,42300,35.4,-1.07
41901,42400,33.2,-1.43
42001,42500,34.2,-1.27
42101,42600,34.8,-1.17
42201,42700,36.6,-0.87
42301,42800,38.8,-0.51
42401,42900,38.8,-0.51
42501,43000,38.0,-0.64
42601,43100,40.0,-0.31
42701,43200,40.6,-0.21
42801,43300,39.2,-0.44
42901,43400,39.8,-0.34
43001,43500,38.4,-0.57
43101,43600,38.8,-0.51
43201,43700,41.8,-0.01
43301,43800,45.0,0.52
43401,43900,46.2,0.72
43501,44000,48.4,1.08
43601,44100,50.0,1.35
43701,44200,48.8,1.15
43801,44300,48.8,1.15
43901,44400,48.2,1.05
44001,44500,46.8,0.82
44101,44600,44.8,0.49
44201,44700,43.2,0.22
44301,44800,40.2,-0.28
44401,44900,40.6,-0.21
44501,45000,42.8,0.15
44601,45100,42.0,0.02
44701,45200,40.8,-0.18
44801,45300,43.6,0.29
44901,45400,42.6,0.12
45001,45500,42.4,0.09
45101,45600,44.8,0.49
45201,45700,45.2,0.55
45301,45800,42.8,0.15
45401,45900,42.6,0.12
45501,46000,39.2,-0.44
45601,46100,37.0,-0.81
45701,46200,35.2,-1.1
45801,46300,35.4,-1.07
45901,46400,37.2,-0.77
46001,46500,40.6,-0.21
46101,46600,41.6,-0.04
46201,46700,42.4,0.09
46301,46800,42.0,0.02
46401,46900,37.0,-0.81
46501,47000,32.4,-1.57
46601,47100,32.4,-1.57
46701,47200,36.8,-0.84
46801,47300,38.4,-0.57
46901,47400,44.8,0.49
47001,47500,49.2,1.21
47101,47600,51.0,1.51
47201,47700,48.6,1.11
47301,47800,49.2,1.21
47401,47900,47.6,0.95
47501,48000,45.6,0.62
47601,48100,44.4,0.42
47701,48200,42.4,0.09
47801,48300,41.2,-0.11
47901,48400,41.0,-0.14
48001,48500,40.8,-0.18
48101,48600,40.0,-0.31
48201,48700,41.8,-0.01
48301,48800,42.0,0.02
48401,48900,40.8,-0.18
48501,49000,41.8,-0.01
48601,49100,43.2,0.22
48701,49200,41.6,-0.04
48801,49300,39.4,-0.41
48901,49400,41.2,-0.11
49001,49500,40.4,-0.24
49101,49600,38.2,-0.61
49201,49700,40.2,-0.28
49301,49800,45.2,0.55
49401,49900,41.8,-0.01
49501,50000,38.8,-0.51
49601,50100,35.6,-1.04
49701,50200,33.6,-1.37
49801,50300,27.6,-2.36
49901,50400,28.4,-2.23
50001,50500,35.2,-1.1
50101,50600,40.0,-0.31
50201,50700,42.6,0.12
50301,50800,48.6,1.11
50401,50900,49.6,1.28
50501,51000,44.8,0.49
50601,51100,42.8,0.15
50701,51200,40.0,-0.31
50801,51300,32.8,-1.5
50901,51400,31.8,-1.67
51001,51500,31.8,-1.67
51101,51600,30.8,-1.83
51201,51700,29.2,-2.1
51301,51800,30.2,-1.93
51401,51900,29.6,-2.03
51501,52000,28.4,-2.23
51601,52100,28.2,-2.26
51701,52200,27.6,-2.36
51801,52300,27.4,-2.39
51901,52400,28.0,-2.29
52001,52500,30.4,-1.9
52101,52600,34.0,-1.3
52201,52700,40.4,-0.24
52301,52800,43.0,0.19
52401,52900,43.2,0.22
52501,53000,42.8,0.15
52601,53100,39.4,-0.41
52701,53200,33.2,-1.43
52801,53300,32.8,-1.5
52901,53400,30.8,-1.83
53001,53500,30.6,-1.86
53101,53600,30.2,-1.93
53201,53700,29.0,-2.13
53301,53800,31.2,-1.77
53401,53900,36.0,-0.97
53501,54000,37.0,-0.81
53601,54100,40.6,-0.21
53701,54200,44.4,0.42
53801,54300,40.6,-0.21
53901,54400,40.8,-0.18
54001,54500,38.4,-0.57
54101,54600,36.4,-0.9
54201,54700,37.6,-0.71
54301,54800,41.6,-0.04
54401,54900,41.4,-0.08
54501,55000,46.2,0.72
54601,55100,47.0,0.85
54701,55200,47.4,0.92
54801,55300,47.4,0.92
54901,55400,46.0,0.68
55001,55500,46.6,0.78
55101,55600,46.2,0.72
55201,55700,46.6,0.78
55301,55800,48.2,1.05
55401,55900,47.6,0.95
55501,56000,46.4,0.75
55601,56100,47.8,0.98
55701,56200,46.6,0.78
55801,56300,44.4,0.42
55901,56400,47.0,0.85
56001,56500,48.4,1.08
56101,56600,50.2,1.38
56201,56700,50.6,1.45
56301,56800,53.0,1.84
56401,56900,50.8,1.48
56501,57000,46.8,0.82
56601,57100,44.6,0.45
56701,57200,45.4,0.58
56801,57300,41.2,-0.11
56901,57400,40.8,-0.18
57001,57500,42.6,0.12
57101,57600,45.0,0.52
57201,57700,46.4,0.75
57301,57800,46.8,0.82
57401,57900,46.0,0.68
57501,58000,41.4,-0.08
57601,58100,37.4,-0.74
57701,58200,38.0,-0.64
57801,58300,39.0,-0.47
57901,58400,40.0,-0.31
58001,58500,43.4,0.25
58101,58600,44.0,0.35
58201,58700,40.6,-0.21
58301,58800,39.6,-0.38
58401,58900,38.6,-0.54
58501,59000,38.6,-0.54
58601,59100,38.8,-0.51
58701,59200,37.8,-0.67
58801,59300,37.8,-0.67
58901,59400,38.8,-0.51
59001,59500,38.6,-0.54
59101,59600,38.6,-0.54
59201,59700,39.4,-0.41
59301,59800,39.0,-0.47
59401,59900,39.2,-0.44
59501,60000,39.8,-0.34
59601,60100,40.8,-0.18
59701,60200,44.0,0.35
59801,60300,43.0,0.19
59901,60400,42.4,0.09
60001,60500,42.6,0.12
60101,60600,40.4,-0.24
60201,60700,38.8,-0.51
60301,60800,44.2,0.39
60401,60900,47.4,0.92
60501,61000,48.6,1.11
60601,61100,52.4,1.74
60701,61200,52.2,1.71
60801,61300,51.4,1.58
60901,61400,48.2,1.05
61001,61500,44.6,0.45
61101,61600,40.2,-0.28
61201,61700,38.2,-0.61
61301,61800,35.2,-1.1
61401,61900,37.2,-0.77
61501,62000,39.4,-0.41
61601,62100,40.8,-0.18
61701,62200,40.2,-0.28
61801,62300,39.6,-0.38
61901,62400,39.0,-0.47
62001,62500,36.4,-0.9
62101,62600,33.8,-1.33
62201,62700,34.4,-1.24
62301,62800,34.4,-1.24
62401,62900,30.2,-1.93
62501,63000,31.8,-1.67
62601,63100,33.4,-1.4
62701,63200,34.4,-1.24
62801,63300,34.2,-1.27
62901,63400,39.0,-0.47
63001,63500,41.8,-0.01
63101,63600,45.6,0.62
63201,63700,45.0,0.52
63301,63800,45.2,0.55
63401,63900,45.6,0.62
63501,64000,42.8,0.15
63601,64100,39.8,-0.34
63701,64200,38.2,-0.61
63801,64300,36.0,-0.97
63901,64400,34.8,-1.17
64001,64500,37.4,-0.74
64101,64600,37.2,-0.77
64201,64700,39.2,-0.44
64301,64800,41.6,-0.04
64401,64900,38.0,-0.64
64501,65000,33.6,-1.37
64601,65100,32.6,-1.53
64701,65200,33.2,-1.43
64801,65300,32.0,-1.63
64901,65400,36.6,-0.87
65001,65500,35.0,-1.14
65101,65600,40.4,-0.24
65201,65700,39.6,-0.38
65301,65800,39.6,-0.38
65401,65900,38.4,-0.57
65501,66000,45.8,0.65
65601,66100,42.8,0.15
65701,66200,42.2,0.06
65801,66300,42.6,0.12
65901,66400,45.4,0.58
66001,66500,41.8,-0.01
66101,66600,42.8,0.15
66201,66700,43.8,0.32
66301,66800,46.0,0.68
66401,66900,41.4,-0.08
66501,67000,40.4,-0.24
66601,67100,41.0,-0.14
66701,67200,43.6,0.29
66801,67300,40.4,-0.24
66901,67400,38.6,-0.54
67001,67500,38.6,-0.54
67101,67600,36.2,-0.94
67201,67700,33.6,-1.37
67301,67800,35.4,-1.07
67401,67900,39.6,-0.38
67501,68000,41.2,-0.11
67601,68100,40.4,-0.24
67701,68200,42.2,0.06
67801,68300,42.0,0.02
67901,68400,42.0,0.02
68001,68500,43.6,0.29
68101,68600,45.8,0.65
68201,68700,43.6,0.29
68301,68800,44.2,0.39
68401,68900,41.0,-0.14
68501,69000,36.4,-0.9
68601,69100,33.0,-1.47
68701,69200,30.8,-1.83
68801,69300,34.2,-1.27
68901,69400,39.4,-0.41
69001,69500,45.2,0.55
69101,69600,48.8,1.15
69201,69700,53.2,1.88
69301,69800,49.2,1.21
69401,69900,45.8,0.65
69501,70000,41.0,-0.14
69601,70100,36.6,-0.87
69701,70200,34.0,-1.3
69801,70300,35.4,-1.07
69901,70400,36.0,-0.97
70001,70500,37.2,-0.77
70101,70600,40.4,-0.24
70201,70700,43.6,0.29
70301,70800,44.2,0.39
70401,70900,42.2,0.06
70501,71000,42.6,0.12
70601,71100,42.4,0.09
70701,71200,41.2,-0.11
70801,71300,41.4,-0.08
70901,71400,42.8,0.15
71001,71500,42.8,0.15
71101,71600,41.6,-0.04
71201,71700,37.4,-0.74
71301,71800,32.6,-1.53
71401,71900,33.4,-1.4
71501,72000,31.4,-1.73
71601,72100,36.0,-0.97
71701,72200,36.8,-0.84
71801,72300,41.6,-0.04
71901,72400,41.0,-0.14
72001,72500,42.0,0.02
72101,72600,38.2,-0.61
72201,72700,38.6,-0.54
72301,72800,37.4,-0.74
72401,72900,37.4,-0.74
72501,73000,38.4,-0.57
72601,73100,39.4,-0.41
72701,73200,40.4,-0.24
72801,73300,38.4,-0.57
72901,73400,36.8,-0.84
73001,73500,39.0,-0.47
73101,73600,37.4,-0.74
73201,73700,36.8,-0.84
73301,73800,38.6,-0.54
73401,73900,39.4,-0.41
73501,74000,35.8,-1.0
73601,74100,35.2,-1.1
73701,74200,36.0,-0.97
73801,74300,34.6,-1.2
73901,74400,35.6,-1.04
74001,74500,36.6,-0.87
74101,74600,36.0,-0.97
74201,74700,34.6,-1.2
74301,74800,34.0,-1.3
74401,74900,32.4,-1.57
74501,75000,32.6,-1.53
74601,75100,34.6,-1.2
74701,75200,34.6,-1.2
74801,75300,34.4,-1.24
74901,75400,34.6,-1.2
75001,75500,31.2,-1.77
75101,75600,28.8,-2.16
75201,75700,27.4,-2.39
75301,75800,27.8,-2.33
75401,75900,27.4,-2.39
75501,76000,31.4,-1.73
75601,76100,35.6,-1.04
75701,76200,39.8,-0.34
75801,76300,40.0,-0.31
75901,76400,42.0,0.02
76001,76500,41.0,-0.14
76101,76600,38.0,-0.64
76201,76700,33.6,-1.37
76301,76800,33.6,-1.37
76401,76900,35.2,-1.1
76501,77000,38.2,-0.61
76601,77100,40.4,-0.24
76701,77200,44.2,0.39
76801,77300,45.2,0.55
76901,77400,44.4,0.42
77001,77500,43.8,0.32
77101,77600,46.4,0.75
77201,77700,47.8,0.98
77301,77800,48.8,1.15
77401,77900,48.2,1.05
77501,78000,46.4,0.75
77601,78100,43.4,0.25
77701,78200,43.0,0.19
77801,78300,42.4,0.09
77901,78400,40.4,-0.24
78001,78500,42.4,0.09
78101,78600,39.4,-0.41
78201,78700,37.2,-0.77
78301,78800,37.2,-0.77
78401,78900,37.8,-0.67
78501,79000,37.8,-0.67
78601,79100,41.6,-0.04
78701,79200,45.6,0.62
78801,79300,47.4,0.92
78901,79400,49.2,1.21
79001,79500,49.4,1.25
79101,79600,46.6,0.78
79201,79700,43.6,0.29
79301,79800,40.8,-0.18
79401,79900,41.2,-0.11
79501,80000,39.6,-0.38
79601,80100,41.8,-0.01
79701,80200,44.2,0.39
79801,80300,46.4,0.75
79901,80400,45.8,0.65
80001,80500,45.0,0.52
80101,80600,42.8,0.15
80201,80700,39.4,-0.41
80301,80800,37.4,-0.74
80401,80900,38.4,-0.57
80501,81000,41.0,-0.14
80601,81100,41.0,-0.14
80701,81200,43.4,0.25
80801,81300,46.4,0.75
80901,81400,43.0,0.19
81001,81500,38.4,-0.57
81101,81600,36.6,-0.87
81201,81700,32.6,-1.53
81301,81800,29.0,-2.13
81401,81900,30.4,-1.9
81501,82000,31.6,-1.7
81601,82100,36.8,-0.84
81701,82200,40.8,-0.18
81801,82300,44.6,0.45
81901,82400,46.0,0.68
82001,82500,48.8,1.15
82101,82600,48.4,1.08
82201,82700,50.6,1.45
82301,82800,47.4,0.92
82401,82900,43.2,0.22
82501,83000,42.0,0.02
82601,83100,37.4,-0.74
82701,83200,31.0,-1.8
82801,83300,29.6,-2.03
82901,83400,31.8,-1.67
83001,83500,30.6,-1.86
83101,83600,31.2,-1.77
83201,83700,31.4,-1.73
83301,83800,32.6,-1.53
83401,83900,33.6,-1.37
83501,84000,34.2,-1.27
83601,84100,34.6,-1.2
83701,84200,38.2,-0.61
83801,84300,41.8,-0.01
83901,84400,42.6,0.12
84001,84500,40.6,-0.21
84101,84600,42.2,0.06
84201,84700,40.6,-0.21
84301,84800,36.0,-0.97
84401,84900,35.6,-1.04
84501,85000,37.4,-0.74
84601,85100,36.0,-0.97
84701,85200,35.4,-1.07
84801,85300,35.2,-1.1
84901,85400,35.2,-1.1
85001,85500,35.0,-1.14
85101,85600,36.0,-0.97
85201,85700,40.6,-0.21
85301,85800,42.8,0.15
85401,85900,45.4,0.58
85501,86000,46.8,0.82
85601,86100,47.2,0.88
85701,86200,42.8,0.15
85801,86300,43.4,0.25
85901,86400,42.0,0.02
86001,86500,40.8,-0.18
86101,86600,40.4,-0.24
86201,86700,42.0,0.02
86301,86800,40.2,-0.28
86401,86900,41.4,-0.08
86501,87000,43.0,0.19
86601,87100,47.6,0.95
86701,87200,45.4,0.58
86801,87300,48.4,1.08
86901,87400,45.0,0.52
87001,87500,44.2,0.39
87101,87600,41.4,-0.08
87201,87700,45.8,0.65
87301,87800,47.4,0.92
87401,87900,47.0,0.85
87501,88000,47.4,0.92
87601,88100,48.2,1.05
87701,88200,46.2,0.72
87801,88300,42.6,0.12
87901,88400,44.4,0.42
88001,88500,44.4,0.42
88101,88600,44.8,0.49
88201,88700,47.4,0.92
88301,88800,49.8,1.31
88401,88900,49.8,1.31
88501,89000,49.6,1.28
88601,89100,47.8,0.98
88701,89200,41.2,-0.11
88801,89300,39.6,-0.38
88901,89400,40.0,-0.31
89001,89500,39.4,-0.41
89101,89600,35.6,-1.04
89201,89700,36.2,-0.94
89301,89800,34.4,-1.24
89401,89900,32.6,-1.53
89501,90000,30.4,-1.9
89601,90100,34.6,-1.2
89701,90200,35.6,-1.04
89801,90300,36.2,-0.94
89901,90400,35.0,-1.14
90001,90500,35.0,-1.14
90101,90600,32.6,-1.53
90201,90700,31.2,-1.77
90301,90800,31.6,-1.7
90401,90900,31.8,-1.67
90501,91000,34.0,-1.3
90601,91100,35.6,-1.04
90701,91200,40.2,-0.28
90801,91300,42.6,0.12
90901,91400,46.0,0.68
91001,91500,49.4,1.25
91101,91600,51.2,1.54
91201,91700,48.8,1.15
91301,91800,44.8,0.49
91401,91900,42.6,0.12
91501,92000,38.4,-0.57
91601,92100,37.8,-0.67
91701,92200,38.0,-0.64
91801,92300,39.6,-0.38
91901,92400,40.4,-0.24
92001,92500,39.6,-0.38
92101,92600,39.6,-0.38
92201,92700,36.4,-0.9
92301,92800,37.2,-0.77
92401,92900,36.0,-0.97
92501,93000,37.4,-0.74
92601,93100,36.8,-0.84
92701,93200,42.0,0.02
92801,93300,39.2,-0.44
92901,93400,39.4,-0.41
93001,93500,40.4,-0.24
93101,93600,41.0,-0.14
93201,93700,39.6,-0.38
93301,93800,42.8,0.15
93401,93900,43.4,0.25
93501,94000,42.6,0.12
93601,94100,42.8,0.15
93701,94200,42.4,0.09
93801,94300,43.2,0.22
93901,94400,43.0,0.19
94001,94500,40.8,-0.18
94101,94600,36.4,-0.9
94201,94700,36.8,-0.84
94301,94800,36.6,-0.87
94401,94900,40.0,-0.31
94501,95000,41.0,-0.14
94601,95100,43.2,0.22
94701,95200,41.4,-0.08
94801,95300,40.2,-0.28
94901,95400,36.8,-0.84
95001,95500,35.6,-1.04
95101,95600,35.6,-1.04
95201,95700,36.2,-0.94
95301,95800,36.8,-0.84
95401,95900,38.4,-0.57
